3,31,19.0
3,32,20.0
3,33,23.0
3,34,15.0
3,35,18.0
3,36,10.0
3,37,9.0
3,38,1.0
3,39,9.0
3,40,4.0
3,41,4.0
3,42,-2.0
3,43,1.0
3,44,1.0
3,45,5.0
3,46,10.0
3,47,17.0
3,48,20.0
3,49,25.0
3,50,24.0
3,51,30.0
3,52,31.0
3,53,25.0
3,54,25.0
3,55,33.0
3,56,33.0
3,57,25.0
3,58,24.0
3,59,14.0
3,60,20.0
3,61,11.0
3,62,7.0
3,63,-1.0
3,64,-11.0
3,65,-2.0
3,66,-5.0
3,67,-11.0
3,68,-14.0
3,69,-17.0
3,70,-24.0
3,71,-19.0
3,72,-28.0
3,73,-32.0
3,74,-26.0
3,75,-34.0
3,76,-27.0
3,77,-30.0
3,78,-37.0
3,79,-32.0
3,80,-28.0
3,81,-28.0
3,82,-30.0
3,83,-35.0
3,84,-27.0
3,85,-34.0
3,86,-31.0
3,87,-36.0
3,88,-27.0
3,89,-23.0
3,90,-31.0
3,91,-34.0
3,92,-29.0
3,93,-33.0
3,94,-25.0
3,95,-17.0
3,96,-12.0
3,97,-6.0
3,98,-7.0
3,99,-7.0
4,0,4.0
4,1,3.0
4,2,1.0
4,3,4.0
4,4,-3.0
4,5,-10.0
4,6,-5.0
4,7,-5.0
4,8,-12.0
4,9,-5.0
4,10,-12.0
4,11,-7.0
4,12,2.0
4,13,-2.0
4,14,3.0
4,15,6.0
4,16,11.0
4,17,8.0
4,18,7.0
4,19,3.0
4,20,3.0
4,21,11.0
4,22,6.0
4,23,0.0
4,24,1.0
4,25,-5.0
4,26,4.0
4,27,9.0
4,28,7.0
4,29,0.0
4,30,-9.0
4,31,-12.0
4,32,-21.0
4,33,-29.0
4,34,-32.0
4,35,-30.0
4,36,-27.0
4,37,-19.0
4,38,-23.0
4,39,-21.0
4,40,-30.0
4,41,-37.0
4,42,-36.0
4,43,-38.0
4,44,-42.0
4,45,-47.0
4,46,-53.0
4,47,-55.0
4,48,-53.0
4,49,-59.0
4,50,-66.0
4,51,-65.0
4,52,-60.0
4,53,-68.0
4,54,-73.0
4,55,-82.0
4,56,-80.0
4,57,-85.0
4,58,-87.0
4,59,-79.0
4,60,-77.0
4,61,-82.0
4,62,-87.0
4,63,-92.0
4,64,-96.0
4,65,-88.0
4,66,-96.0
4,67,-92.0
4,68,-96.0
4,69,-104.0
4,70,-98.0
4,71,-108.0
4,72,-116.0
4,73,-111.0
4,74,-109.0
4,75,-108.0
4,76,-107.0
4,77,-100.0
4,78,-94.0
4,79,-96.0
4,80,-100.0
4,81,-106.0
4,82,-107.0
4,83,-100.0
4,84,-106.0
4,85,-101.0
4,86,-96.0
4,87,-88.0
4,88,-88.0
4,89,-84.0
4,90,-89.0
4,91,-92.0
4,92,-85.0
4,93,-86.0
4,94,-83.0
4,95,-82.0
4,96,-85.0
4,97,-80.0
4,98,-71.0
4,99,-78.0
5,0,0.0
5,1,-4.0
5,2,0.0
5,3,-5.0
5,4,3.0
5,5,2.0
5,6,-7.0
5,7,-17.0
5,8,-18.0
5,9,-25.0
5,10,-18.0
5,11,-28.0
5,12,-36.0
5,13,-30.0
5,14,-23.0
5,15,-25.0
5,16,-34.0
5,17,-41.0
5,18,-46.0
5,19,-45.0
5,20,-54.0
5,21,-61.0
5,22,-56.0
5,23,-47.0
5,24,-44.0
5,25,-42.0
5,26,-39.0
5,27,-36.0
5,28,-38.0
5,29,-32.0
5,30,-36.0
5,31,-41.0
5,32,-40.0
5,33,-48.0
5,34,-40.0
5,35,-38.0
5,36,-42.0
5,37,-50.0
5,38,-47.0
5,39,-52.0
5,40,-51.0
5,41,-58.0
5,42,-65.0
5,43,-72.0
5,44,-79.0
5,45,-88.0
5,46,-95.0
5,47,-104.0
5,48,-108.0
5,49,-101.0
5,50,-106.0
5,51,-101.0
5,52,-104.0
5,53,-110.0
5,54,-117.0
5,55,-118.0
5,56,-118.0
5,57,-123.0
5,58,-121.0
5,59,-122.0
5,60,-122.0
5,61,-114.0
5,62,-107.0
5,63,-117.0
5,64,-125.0
5,65,-134.0
5,66,-142.0
5,67,-133.0
5,68,-128.0
5,69,-129.0
5,70,-130.0
5,71,-127.0
5,72,-129.0
5,73,-123.0
5,74,-133.0
5,75,-131.0
5,76,-122.0
5,77,-124.0
5,78,-116.0
5,79,-110.0
5,80,-119.0
5,81,-128.0
5,82,-131.0
5,83,-122.0
5,84,-119.0
5,85,-119.0
5,86,-112.0
5,87,-107.0
5,88,-101.0
5,89,-111.0
5,90,-109.0
5,91,-111.0
5,92,-115.0
5,93,-123.0
5,94,-120.0
5,95,-116.0
5,96,-118.0
5,97,-109.0
5,98,-110.0
5,99,-105.0
6,0,6.0
6,1,-1.0
6,2,-9.0
6,3,-14.0
6,4,-9.0
6,5,-10.0
6,6,-9.0
6,7,-3.0
6,8,-9.0
6,9,-5.0
6,10,-15.0
6,11,-14.0
6,12,-18.0
6,13,-17.0
6,14,-17.0
6,15,-10.0
6,16,-11.0
6,17,-6.0
6,18,2.0
6,19,-4.0
6,20,4.0
6,21,-4.0
6,22,-3.0
6,23,-9.0
6,24,-1.0
6,25,6.0
6,26,7.0
6,27,15.0
6,28,22.0
6,29,16.0
6,30,23.0
6,31,27.0
6,32,26.0
6,33,17.0
6,34,9.0
6,35,13.0
6,36,19.0
6,37,17.0
6,38,16.0
6,39,16.0
6,40,18.0
6,41,18.0
6,42,16.0
6,43,22.0
6,44,15.0
6,45,5.0
6,46,11.0
6,47,20.0
6,48,29.0
6,49,26.0
6,50,21.0
6,51,11.0
6,52,13.0
6,53,11.0
6,54,4.0
6,55,-1.0
6,56,-4.0
6,57,1.0
6,58,2.0
6,59,1.0
6,60,-1.0
6,61,4.0
6,62,-5.0
6,63,-7.0
6,64,1.0
6,65,6.0
6,66,5.0
6,67,-2.0
6,68,6.0
6,69,0.0
6,70,-3.0
6,71,1.0
6,72,8.0
6,73,6.0
6,74,7.0
6,75,-3.0
6,76,2.0
6,77,6.0
6,78,7.0
6,79,1.0
6,80,8.0
6,81,12.0
6,82,9.0
6,83,7.0
6,84,0.0
6,85,-4.0
6,86,3.0
6,87,10.0
6,88,0.0
6,89,-6.0
6,90,-9.0
6,91,-15.0
6,92,-21.0
6,93,-13.0
6,94,-18.0
6,95,-20.0
6,96,-20.0
6,97,-19.0
6,98,-20.0
6,99,-24.0
7,0,-10.0
7,1,-8.0
7,2,-11.0
7,3,-11.0
7,4,-16.0
7,5,-22.0
7,6,-25.0
7,7,-16.0
7,8,-10.0
7,9,-8.0
7,10,-2.0
7,11,4.0
7,12,-6.0
7,13,-6.0
7,14,3.0
7,15,6.0
7,16,-2.0
7,17,-6.0
7,18,-12.0
7,19,-8.0
7,20,-10.0
7,21,-4.0
7,22,-4.0
7,23,-2.0
7,24,-3.0
7,25,-6.0
7,26,-4.0
7,27,-13.0
7,28,-11.0
7,29,-18.0
7,30,-9.0
7,31,-2.0
7,32,-6.0
7,33,-9.0
7,34,-18.0
7,35,-17.0
7,36,-10.0
7,37,-6.0
7,38,-11.0
7,39,-20.0
7,40,-11.0
7,41,-9.0
7,42,-8.0
7,43,0.0
7,44,-8.0
7,45,-12.0
7,46,-22.0
7,47,-23.0
7,48,-21.0
7,49,-22.0
7,50,-16.0
7,51,-20.0
7,52,-15.0
7,53,-6.0
7,54,-10.0
7,55,-15.0
7,56,-6.0
7,57,-14.0
7,58,-6.0
7,59,-11.0
7,60,-17.0
7,61,-9.0
7,62,-4.0
7,63,2.0
7,64,4.0
7,65,5.0
7,66,-5.0
7,67,-1.0
7,68,-4.0
7,69,2.0
7,70,0.0
7,71,-10.0
7,72,-16.0
7,73,-17.0
7,74,-21.0
7,75,-24.0
7,76,-22.0
7,77,-26.0
7,78,-34.0
7,79,-30.0
7,80,-30.0
7,81,-38.0
7,82,-39.0
7,83,-48.0
7,84,-57.0
7,85,-60.0
7,86,-63.0
7,87,-55.0
7,88,-52.0
7,89,-47.0
7,90,-56.0
7,91,-60.0
7,92,-70.0
7,93,-80.0
7,94,-87.0
7,95,-88.0
7,96,-97.0
7,97,-100.0
7,98,-97.0
7,99,-91.0
8,0,-6.0
8,1,-8.0
8,2,-11.0
8,3,-13.0
8,4,-11.0
8,5,-8.0
8,6,-14.0
8,7,-8.0
8,8,0.0
8,9,-2.0
8,10,-1.0
8,11,4.0
8,12,5.0
8,13,14.0
8,14,10.0
8,15,9.0
8,16,12.0
8,17,21.0
8,18,27.0
8,19,20.0
8,20,14.0
8,21,19.0
8,22,10.0
8,23,19.0
8,24,28.0
8,25,21.0
8,26,30.0
8,27,37.0
8,28,40.0
8,29,45.0
8,30,50.0
8,31,57.0
8,32,55.0
8,33,49.0
8,34,51.0
8,35,44.0
8,36,37.0
8,37,42.0
8,38,41.0
8,39,44.0
8,40,49.0
8,41,56.0
8,42,60.0
8,43,56.0
8,44,56.0
8,45,59.0
8,46,58.0
8,47,64.0
8,48,59.0
8,49,59.0
8,50,60.0
8,51,64.0
8,52,68.0
8,53,63.0
8,54,70.0
8,55,75.0
8,56,78.0
8,57,71.0
8,58,69.0
8,59,69.0
8,60,69.0
8,61,78.0
8,62,81.0
8,63,84.0
8,64,79.0
8,65,78.0
8,66,69.0
8,67,63.0
8,68,55.0
8,69,54.0
8,70,48.0
8,71,43.0
8,72,46.0
8,73,53.0
8,74,46.0
8,75,43.0
8,76,36.0
8,77,32.0
8,78,26.0
8,79,24.0
8,80,28.0
8,81,35.0
8,82,32.0
8,83,41.0
8,84,47.0
8,85,40.0
8,86,33.0
8,87,39.0
8,88,31.0
8,89,27.0
8,90,21.0
8,91,18.0
8,92,24.0
8,93,22.0
8,94,28.0
8,95,20.0
8,96,15.0
8,97,8.0
8,98,17.0
8,99,14.0
9,0,-4.0
9,1,-2.0
9,2,-11.0
9,3,-11.0
9,4,-15.0
9,5,-10.0
9,6,-9.0
9,7,-4.0
9,8,-10.0
9,9,-2.0
9,10,-2.0
9,11,1.0
9,12,0.0
9,13,-9.0
9,14,-2.0
9,15,1.0
9,16,0.0
9,17,0.0
9,18,5.0
9,19,2.0
9,20,-7.0
9,21,1.0
9,22,3.0
9,23,2.0
9,24,-1.0
9,25,-10.0
9,26,-1.0
9,27,5.0
9,28,9.0
9,29,3.0
9,30,7.0
9,31,0.0
9,32,-8.0
9,33,-15.0
9,34,-15.0
9,35,-18.0
9,36,-17.0
9,37,-22.0
9,38,-21.0
9,39,-15.0
9,40,-15.0
9,41,-25.0
9,42,-28.0
9,43,-20.0
9,44,-25.0
9,45,-16.0
9,46,-9.0
9,47,-2.0
9,48,0.0
9,49,5.0
9,50,14.0
9,51,19.0
9,52,18.0
9,53,17.0
9,54,22.0
9,55,26.0
9,56,34.0
9,57,29.0
9,58,35.0
9,59,44.0
9,60,43.0
9,61,39.0
9,62,33.0
9,63,35.0
9,64,35.0
9,65,30.0
9,66,38.0
9,67,43.0
9,68,48.0
9,69,50.0
9,70,40.0
9,71,49.0
9,72,50.0
9,73,45.0
9,74,36.0
9,75,31.0
9,76,34.0
9,77,25.0
9,78,18.0
9,79,20.0
9,80,15.0
9,81,22.0
9,82,18.0
9,83,22.0
9,84,15.0
9,85,12.0
9,86,21.0
9,87,13.0
9,88,3.0
9,89,0.0
9,90,-1.0
9,91,-11.0
9,92,-6.0
9,93,0.0
9,94,-10.0
9,95,-2.0
9,96,-3.0
9,97,-8.0
9,98,1.0
9,99,9.0
10,0,-9.0
10,1,-17.0
10,2,-8.0
10,3,-17.0
10,4,-9.0
10,5,-7.0
10,6,0.0
10,7,-5.0
10,8,-5.0
10,9,-2.0
10,10,-4.0
10,11,-10.0
10,12,-8.0
10,13,-9.0
10,14,-5.0
10,15,-1.0
10,16,3.0
10,17,-1.0
10,18,0.0
10,19,6.0
10,20,4.0
10,21,13.0
10,22,22.0
10,23,29.0
10,24,33.0
10,25,30.0
10,26,25.0
10,27,33.0
10,28,29.0
10,29,34.0
10,30,33.0
10,31,40.0
10,32,37.0
10,33,29.0
10,34,26.0
10,35,18.0
10,36,27.0
10,37,25.0
10,38,15.0
10,39,20.0
10,40,22.0
10,41,19.0
10,42,28.0
10,43,19.0
10,44,12.0
10,45,2.0
10,46,-6.0
10,47,0.0
10,48,-3.0
10,49,5.0
10,50,-2.0
10,51,-7.0
10,52,-14.0
10,53,-14.0
10,54,-17.0
10,55,-17.0
10,56,-16.0
10,57,-17.0
10,58,-22.0
10,59,-32.0
10,60,-31.0
10,61,-30.0
10,62,-39.0
10,63,-32.0
10,64,-32.0
10,65,-34.0
10,66,-40.0
10,67,-31.0
10,68,-26.0
10,69,-21.0
10,70,-17.0
10,71,-13.0
10,72,-12.0
10,73,-14.0
10,74,-24.0
10,75,-21.0
10,76,-28.0
10,77,-33.0
10,78,-38.0
10,79,-35.0
10,80,-42.0
10,81,-45.0
10,82,-40.0
10,83,-39.0
10,84,-47.0
10,85,-53.0
10,86,-62.0
10,87,-56.0
10,88,-56.0
10,89,-53.0
10,90,-57.0
10,91,-51.0
10,92,-59.0
10,93,-54.0
10,94,-49.0
10,95,-45.0
10,96,-36.0
10,97,-41.0
10,98,-35.0
10,99,-38.0
11,0,-3.0
11,1,-9.0
11,2,-15.0
11,3,-25.0
11,4,-16.0
11,5,-20.0
11,6,-21.0
11,7,-18.0
11,8,-14.0
11,9,-20.0
11,10,-11.0
11,11,-4.0
11,12,-8.0
11,13,-9.0
11,14,-17.0
11,15,-15.0
11,16,-18.0
11,17,-12.0
11,18,-4.0
11,19,3.0
11,20,2.0
11,21,-6.0
11,22,-1.0
11,23,4.0
11,24,-3.0
11,25,-8.0
11,26,-4.0
11,27,3.0
11,28,5.0
11,29,7.0
11,30,8.0
11,31,17.0
11,32,19.0
11,33,17.0
11,34,26.0
11,35,21.0
11,36,14.0
11,37,13.0
11,38,22.0
11,39,23.0
11,40,31.0
11,41,31.0
11,42,21.0
11,43,20.0
11,44,29.0
11,45,23.0
11,46,21.0
11,47,12.0
11,48,7.0
11,49,7.0
11,50,-1.0
11,51,-1.0
11,52,-10.0
11,53,-6.0
11,54,-16.0
11,55,-19.0
11,56,-17.0
11,57,-17.0
11,58,-23.0
11,59,-21.0
11,60,-30.0
11,61,-31.0
11,62,-41.0
11,63,-33.0
11,64,-41.0
11,65,-44.0
11,66,-44.0
11,67,-49.0
11,68,-58.0
11,69,-50.0
11,70,-57.0
11,71,-56.0
11,72,-58.0
11,73,-59.0
11,74,-59.0
11,75,-67.0
11,76,-70.0
11,77,-64.0
11,78,-62.0
11,79,-57.0
11,80,-57.0
11,81,-52.0
11,82,-62.0
11,83,-63.0
11,84,-61.0
11,85,-56.0
11,86,-64.0
11,87,-60.0
11,88,-53.0
11,89,-45.0
11,90,-45.0
11,91,-52.0
11,92,-43.0
11,93,-47.0
11,94,-43.0
11,95,-51.0
11,96,-51.0
11,97,-47.0
11,98,-38.0
11,99,-48.0
12,0,0.0
12,1,-7.0
12,2,-2.0
12,3,-9.0
12,4,-16.0
12,5,-19.0
12,6,-16.0
12,7,-18.0
12,8,-19.0
12,9,-11.0
12,10,-17.0
12,11,-13.0
12,12,-5.0
12,13,-1.0
12,14,-3.0
12,15,-9.0
12,16,-17.0
12,17,-26.0
12,18,-35.0
12,19,-36.0
12,20,-32.0
12,21,-26.0
12,22,-28.0
12,23,-22.0
12,24,-24.0
12,25,-33.0
12,26,-36.0
12,27,-38.0
12,28,-46.0
12,29,-37.0
12,30,-36.0
12,31,-37.0
12,32,-43.0
12,33,-51.0
12,34,-49.0
12,35,-51.0
12,36,-55.0
12,37,-53.0
12,38,-59.0
12,39,-51.0
12,40,-49.0
12,41,-41.0
12,42,-33.0
12,43,-40.0
12,44,-40.0
12,45,-33.0
12,46,-25.0
12,47,-35.0
12,48,-29.0
12,49,-28.0
12,50,-26.0
12,51,-18.0
12,52,-14.0
12,53,-9.0
12,54,-5.0
12,55,-8.0
12,56,-4.0
12,57,-9.0
12,58,-7.0
12,59,-9.0
12,60,-19.0
12,61,-27.0
12,62,-21.0
12,63,-15.0
12,64,-23.0
12,65,-28.0
12,66,-38.0
12,67,-35.0
12,68,-28.0
12,69,-35.0
12,70,-34.0
12,71,-29.0
12,72,-37.0
12,73,-45.0
12,74,-50.0
12,75,-43.0
12,76,-45.0
12,77,-38.0
12,78,-35.0
12,79,-31.0
12,80,-25.0
12,81,-29.0
12,82,-32.0
12,83,-23.0
12,84,-28.0
12,85,-19.0
12,86,-16.0
12,87,-12.0
12,88,-13.0
12,89,-12.0
12,90,-10.0
12,91,-9.0
12,92,-6.0
12,93,0.0
12,94,5.0
12,95,9.0
12,96,0.0
12,97,2.0
12,98,-7.0
12,99,-14.0
13,0,-5.0
13,1,-3.0
13,2,-10.0
13,3,-16.0
13,4,-15.0
13,5,-10.0
13,6,-3.0
13,7,-9.0
13,8,-5.0
13,9,-1.0
13,10,-7.0
13,11,1.0
13,12,9.0
13,13,16.0
13,14,11.0
13,15,1.0
13,16,-6.0
13,17,-16.0
13,18,-12.0
13,19,-8.0
13,20,-11.0
13,21,-20.0
13,22,-26.0
13,23,-19.0
13,24,-16.0
13,25,-19.0
13,26,-11.0
13,27,-11.0
13,28,-18.0
13,29,-12.0
13,30,-4.0
13,31,-2.0
13,32,-5.0
13,33,-15.0
13,34,-20.0
13,35,-26.0
13,36,-26.0
13,37,-31.0
13,38,-38.0
13,39,-41.0
13,40,-44.0
13,41,-45.0
13,42,-50.0
13,43,-47.0
13,44,-42.0
13,45,-46.0
13,46,-37.0
13,47,-37.0
13,48,-28.0
13,49,-34.0
13,50,-38.0
13,51,-30.0
13,52,-38.0
13,53,-48.0
13,54,-55.0
13,55,-48.0
13,56,-39.0
13,57,-46.0
13,58,-41.0
13,59,-41.0
13,60,-33.0
13,61,-41.0
13,62,-47.0
13,63,-45.0
13,64,-40.0
13,65,-32.0
13,66,-33.0
13,67,-32.0
13,68,-38.0
13,69,-47.0
13,70,-40.0
13,71,-36.0
13,72,-33.0
13,73,-39.0
13,74,-44.0
13,75,-45.0
13,76,-55.0
13,77,-58.0
13,78,-68.0
13,79,-75.0
13,80,-66.0
13,81,-68.0
13,82,-70.0
13,83,-64.0
13,84,-63.0
13,85,-71.0
13,86,-69.0
13,87,-78.0
13,88,-86.0
13,89,-78.0
13,90,-70.0
13,91,-72.0
13,92,-66.0
13,93,-62.0
13,94,-56.0
13,95,-65.0
13,96,-63.0
13,97,-54.0
13,98,-50.0
13,99,-58.0
14,0,-8.0
14,1,-14.0
14,2,-9.0
14,3,-13.0
14,4,-5.0
14,5,-3.0
14,6,-13.0
14,7,-14.0
14,8,-7.0
14,9,-5.0
14,10,-8.0
14,11,-4.0
14,12,-3.0
14,13,0.0
14,14,5.0
14,15,8.0
14,16,14.0
14,17,14.0
14,18,6.0
14,19,-1.0
14,20,-10.0
14,21,-7.0
14,22,-11.0
14,23,-18.0
14,24,-16.0
14,25,-11.0
14,26,-4.0
14,27,-7.0
14,28,2.0
14,29,-3.0
14,30,-6.0
14,31,0.0
14,32,3.0
14,33,9.0
14,34,18.0
14,35,19.0
14,36,22.0
14,37,22.0
14,38,30.0
14,39,39.0
14,40,29.0
14,41,35.0
14,42,25.0
14,43,32.0
14,44,25.0
14,45,20.0
14,46,24.0
14,47,15.0
14,48,14.0
14,49,12.0
14,50,7.0
14,51,-3.0
14,52,4.0
14,53,5.0
14,54,-3.0
14,55,-8.0
14,56,-16.0
14,57,-20.0
14,58,-11.0
14,59,-14.0
14,60,-16.0
14,61,-17.0
14,62,-20.0
14,63,-21.0
14,64,-19.0
14,65,-14.0
14,66,-12.0
14,67,-18.0
14,68,-13.0
14,69,-21.0
14,70,-20.0
14,71,-16.0
14,72,-15.0
14,73,-8.0
14,74,-5.0
14,75,-13.0
14,76,-7.0
14,77,-9.0
14,78,-6.0
14,79,-7.0
14,80,-7.0
14,81,2.0
14,82,-5.0
14,83,-4.0
14,84,-5.0
14,85,0.0
14,86,-7.0
14,87,-4.0
14,88,-7.0
14,89,-11.0
14,90,-6.0
14,91,0.0
14,92,-8.0
14,93,-13.0
14,94,-15.0
14,95,-12.0
14,96,-21.0
14,97,-27.0
14,98,-31.0
14,99,-24.0
15,0,-2.0
15,1,-12.0
15,2,-8.0
15,3,-14.0
15,4,-6.0
15,5,-11.0
15,6,-5.0
15,7,-15.0
15,8,-23.0
15,9,-29.0
15,10,-32.0
15,11,-39.0
15,12,-47.0
15,13,-52.0
15,14,-51.0
15,15,-50.0
15,16,-56.0
15,17,-58.0
15,18,-57.0
15,19,-66.0
15,20,-60.0
15,21,-53.0
15,22,-46.0
15,23,-43.0
15,24,-36.0
15,25,-27.0
15,26,-23.0
15,27,-22.0
15,28,-13.0
15,29,-6.0
15,30,-12.0
15,31,-20.0
15,32,-22.0
15,33,-17.0
15,34,-9.0
15,35,-18.0
15,36,-23.0
15,37,-20.0
15,38,-26.0
15,39,-26.0
15,40,-29.0
15,41,-28.0
15,42,-24.0
15,43,-34.0
15,44,-44.0
15,45,-54.0
15,46,-47.0
15,47,-41.0
15,48,-43.0
15,49,-40.0
15,50,-47.0
15,51,-45.0
15,52,-50.0
15,53,-59.0
15,54,-58.0
15,55,-58.0
15,56,-61.0
15,57,-67.0
15,58,-61.0
15,59,-63.0
15,60,-54.0
15,61,-62.0
15,62,-69.0
15,63,-62.0
15,64,-57.0
15,65,-67.0
15,66,-72.0
15,67,-67.0
15,68,-63.0
15,69,-66.0
15,70,-73.0
15,71,-71.0
15,72,-81.0
15,73,-87.0
15,74,-97.0
15,75,-88.0
15,76,-84.0
15,77,-78.0
15,78,-79.0
15,79,-85.0
15,80,-79.0
15,81,-87.0
15,82,-80.0
15,83,-87.0
15,84,-86.0
15,85,-94.0
15,86,-90.0
15,87,-86.0
15,88,-88.0
15,89,-90.0
15,90,-90.0
15,91,-98.0
15,92,-106.0
15,93,-113.0
15,94,-109.0
15,95,-119.0
15,96,-127.0
15,97,-132.0
15,98,-138.0
15,99,-141.0
16,0,-10.0
16,1,-2.0
